"County, State",GEO ID,FSRR2010,State,County
"Clark County, Ohio",0500000US39023,69.5,39,023
"Clermont County, Ohio",0500000US39025,73.5,39,025
"Clinton County, Ohio",0500000US39027,68.3,39,027
"Columbiana County, Ohio",0500000US39029,67.5,39,029
"Coshocton County, Ohio",0500000US39031,72,39,031
"Crawford County, Ohio",0500000US39033,70,39,033
"Cuyahoga County, Ohio",0500000US39035,65.3,39,035
"Darke County, Ohio",0500000US39037,74.6,39,037
"Defiance County, Ohio",0500000US39039,72.9,39,039
"Delaware County, Ohio",0500000US39041,78.1,39,041
"Erie County, Ohio",0500000US39043,66.7,39,043
"Fairfield County, Ohio",0500000US39045,72.7,39,045
"Fayette County, Ohio",0500000US39047,68.8,39,047
"Franklin County, Ohio",0500000US39049,66,39,049
"Fulton County, Ohio",0500000US39051,75,39,051
"Gallia County, Ohio",0500000US39053,64,39,053
"Geauga County, Ohio",0500000US39055,74.9,39,055
"Greene County, Ohio",0500000US39057,73.6,39,057
"Guernsey County, Ohio",0500000US39059,66.2,39,059
"Hamilton County, Ohio",0500000US39061,67.2,39,061
"Hancock County, Ohio",0500000US39063,71,39,063
"Hardin County, Ohio",0500000US39065,68.5,39,065
"Harrison County, Ohio",0500000US39067,58.6,39,067
"Henry County, Ohio",0500000US39069,72.6,39,069
"Highland County, Ohio",0500000US39071,64.1,39,071
"Hocking County, Ohio",0500000US39073,65,39,073
"Holmes County, Ohio",0500000US39075,71.8,39,075
"Huron County, Ohio",0500000US39077,69.6,39,077
"Jackson County, Ohio",0500000US39079,66.3,39,079
"Jefferson County, Ohio",0500000US39081,65.2,39,081
"Knox County, Ohio",0500000US39083,67.9,39,083
"Lake County, Ohio",0500000US39085,75,39,085
"Lawrence County, Ohio",0500000US39087,64.9,39,087
"Licking County, Ohio",0500000US39089,71.3,39,089
"Logan County, Ohio",0500000US39091,57.6,39,091
"Lorain County, Ohio",0500000US39093,72.1,39,093
"Lucas County, Ohio",0500000US39095,67.3,39,095
"Madison County, Ohio",0500000US39097,72,39,097
"Mahoning County, Ohio",0500000US39099,68.1,39,099
"Marion County, Ohio",0500000US39101,67.1,39,101
"Medina County, Ohio",0500000US39103,77,39,103
"Meigs County, Ohio",0500000US39105,65.7,39,105
"Mercer County, Ohio",0500000US39107,73.1,39,107
"Miami County, Ohio",0500000US39109,74.3,39,109
"Monroe County, Ohio",0500000US39111,61.9,39,111
"Montgomery County, Ohio",0500000US39113,68.1,39,113
"Morgan County, Ohio",0500000US39115,57.2,39,115
"Morrow County, Ohio",0500000US39117,66.5,39,117
"Muskingum County, Ohio",0500000US39119,68.5,39,119
"Noble County, Ohio",0500000US39121,62.5,39,121
"Ottawa County, Ohio",0500000US39123,51.8,39,123
"Paulding County, Ohio",0500000US39125,69.1,39,125
"Perry County, Ohio",0500000US39127,65.7,39,127
"Pickaway County, Ohio",0500000US39129,67.5,39,129
"Pike County, Ohio",0500000US39131,64.7,39,131
"Portage County, Ohio",0500000US39133,70.8,39,133
"Preble County, Ohio",0500000US39135,70.4,39,135
"Putnam County, Ohio",0500000US39137,74.7,39,137
"Richland County, Ohio",0500000US39139,69,39,139
"Ross County, Ohio",0500000US39141,67.7,39,141
"Sandusky County, Ohio",0500000US39143,72.8,39,143
"Scioto County, Ohio",0500000US39145,65.4,39,145
"Seneca County, Ohio",0500000US39147,71.3,39,147
"Shelby County, Ohio",0500000US39149,71.9,39,149
"Stark County, Ohio",0500000US39151,73.3,39,151
"Summit County, Ohio",0500000US39153,71.6,39,153
"Trumbull County, Ohio",0500000US39155,69.3,39,155
"Tuscarawas County, Ohio",0500000US39157,70,39,157
"Union County, Ohio",0500000US39159,72.8,39,159
"Van Wert County, Ohio",0500000US39161,74,39,161
"Vinton County, Ohio",0500000US39163,63.9,39,163
"Warren County, Ohio",0500000US39165,76.5,39,165
"Washington County, Ohio",0500000US39167,69.6,39,167
"Wayne County, Ohio",0500000US39169,73.4,39,169
"Williams County, Ohio",0500000US39171,67.7,39,171
"Wood County, Ohio",0500000US39173,70.1,39,173
"Wyandot County, Ohio",0500000US39175,73.1,39,175
"Adair County, Oklahoma",0500000US40001,52.2,40,001
"Alfalfa County, Oklahoma",0500000US40003,55.1,40,003
"Atoka County, Oklahoma",0500000US40005,53.6,40,005
"Beaver County, Oklahoma",0500000US40007,51.2,40,007
"Beckham County, Oklahoma",0500000US40009,57.8,40,009
"Blaine County, Oklahoma",0500000US40011,49.1,40,011
"Bryan County, Oklahoma",0500000US40013,51.9,40,013
"Caddo County, Oklahoma",0500000US40015,52.9,40,015
"Canadian County, Oklahoma",0500000US40017,71.6,40,017
"Carter County, Oklahoma",0500000US40019,62.8,40,019
"Cherokee County, Oklahoma",0500000US40021,54.4,40,021
"Choctaw County, Oklahoma",0500000US40023,52,40,023
"Cimarron County, Oklahoma",0500000US40025,45.9,40,025
"Cleveland County, Oklahoma",0500000US40027,70.5,40,027
"Coal County, Oklahoma",0500000US40029,52.4,40,029
"Comanche County, Oklahoma",0500000US40031,62,40,031
"Cotton County, Oklahoma",0500000US40033,55.7,40,033
"Craig County, Oklahoma",0500000US40035,58.4,40,035
"Creek County, Oklahoma",0500000US40037,61,40,037
"Custer County, Oklahoma",0500000US40039,62.6,40,039
"Delaware County, Oklahoma",0500000US40041,47.1,40,041
"Dewey County, Oklahoma",0500000US40043,52.5,40,043
"Ellis County, Oklahoma",0500000US40045,52.3,40,045
"Garfield County, Oklahoma",0500000US40047,68,40,047
"Garvin County, Oklahoma",0500000US40049,59.1,40,049
"Grady County, Oklahoma",0500000US40051,64,40,051
"Grant County, Oklahoma",0500000US40053,57.7,40,053
"Greer County, Oklahoma",0500000US40055,58.2,40,055
"Harmon County, Oklahoma",0500000US40057,47.7,40,057
"Harper County, Oklahoma",0500000US40059,56.1,40,059
"Haskell County, Oklahoma",0500000US40061,52.6,40,061
"Hughes County, Oklahoma",0500000US40063,53,40,063
"Jackson County, Oklahoma",0500000US40065,61.8,40,065
"Jefferson County, Oklahoma",0500000US40067,53.2,40,067
"Johnston County, Oklahoma",0500000US40069,51.2,40,069
"Kay County, Oklahoma",0500000US40071,66.3,40,071
"Kingfisher County, Oklahoma",0500000US40073,62.9,40,073
"Kiowa County, Oklahoma",0500000US40075,52.4,40,075
"Latimer County, Oklahoma",0500000US40077,51,40,077
"Le Flore County, Oklahoma",0500000US40079,56.2,40,079
"Lincoln County, Oklahoma",0500000US40081,58.8,40,081
"Logan County, Oklahoma",0500000US40083,62.6,40,083
"Love County, Oklahoma",0500000US40085,55,40,085
"McClain County, Oklahoma",0500000US40087,64.8,40,087
"McCurtain County, Oklahoma",0500000US40089,48.7,40,089
"McIntosh County, Oklahoma",0500000US40091,42.5,40,091
"Major County, Oklahoma",0500000US40093,62.7,40,093
"Marshall County, Oklahoma",0500000US40095,41.3,40,095
"Mayes County, Oklahoma",0500000US40097,56.6,40,097
"Murray County, Oklahoma",0500000US40099,53,40,099
"Muskogee County, Oklahoma",0500000US40101,61.6,40,101
"Noble County, Oklahoma",0500000US40103,60.6,40,103
"Nowata County, Oklahoma",0500000US40105,65,40,105
"Okfuskee County, Oklahoma",0500000US40107,52.6,40,107
"Oklahoma County, Oklahoma",0500000US40109,64.8,40,109
"Okmulgee County, Oklahoma",0500000US40111,59.1,40,111
"Osage County, Oklahoma",0500000US40113,59.8,40,113
"Ottawa County, Oklahoma",0500000US40115,58.5,40,115
"Pawnee County, Oklahoma",0500000US40117,54.3,40,117
"Payne County, Oklahoma",0500000US40119,64.5,40,119
"Pittsburg County, Oklahoma",0500000US40121,51.1,40,121
"Pontotoc County, Oklahoma",0500000US40123,55.9,40,123
"Pottawatomie County, Oklahoma",0500000US40125,65.4,40,125
"Pushmataha County, Oklahoma",0500000US40127,51.6,40,127
"Roger Mills County, Oklahoma",0500000US40129,50.2,40,129
"Rogers County, Oklahoma",0500000US40131,67.5,40,131
"Seminole County, Oklahoma",0500000US40133,56.4,40,133
"Sequoyah County, Oklahoma",0500000US40135,54.5,40,135
"Stephens County, Oklahoma",0500000US40137,64.3,40,137
"Texas County, Oklahoma",0500000US40139,57.1,40,139
"Tillman County, Oklahoma",0500000US40141,55.3,40,141
"Tulsa County, Oklahoma",0500000US40143,66.3,40,143
"Wagoner County, Oklahoma",0500000US40145,64.3,40,145
"Washington County, Oklahoma",0500000US40147,67.7,40,147
"Washita County, Oklahoma",0500000US40149,57.7,40,149
"Woods County, Oklahoma",0500000US40151,61.1,40,151
"Woodward County, Oklahoma",0500000US40153,59.7,40,153
"Baker County, Oregon",0500000US41001,58.1,41,001
"Benton County, Oregon",0500000US41003,73.1,41,003
"Clackamas County, Oregon",0500000US41005,70.2,41,005
"Clatsop County, Oregon",0500000US41007,52.7,41,007
"Columbia County, Oregon",0500000US41009,66.3,41,009
"Coos County, Oregon",0500000US41011,63,41,011
"Crook County, Oregon",0500000US41013,62,41,013
"Curry County, Oregon",0500000US41015,53.1,41,015
"Deschutes County, Oregon",0500000US41017,59.1,41,017
"Douglas County, Oregon",0500000US41019,64.3,41,019
"Gilliam County, Oregon",0500000US41021,52.6,41,021
"Grant County, Oregon",0500000US41023,57.3,41,023
"Harney County, Oregon",0500000US41025,62.2,41,025
"Hood River County, Oregon",0500000US41027,65.9,41,027
"Jackson County, Oregon",0500000US41029,66.3,41,029
"Jefferson County, Oregon",0500000US41031,51.8,41,031
"Josephine County, Oregon",0500000US41033,64.1,41,033
"Klamath County, Oregon",0500000US41035,59.1,41,035
"Lake County, Oregon",0500000US41037,55.8,41,037
"Lane County, Oregon",0500000US41039,68.8,41,039
"Lincoln County, Oregon",0500000US41041,43.2,41,041
"Linn County, Oregon",0500000US41043,68.3,41,043
"Malheur County, Oregon",0500000US41045,67.2,41,045
"Marion County, Oregon",0500000US41047,68.8,41,047
"Morrow County, Oregon",0500000US41049,43.9,41,049
"Multnomah County, Oregon",0500000US41051,70.5,41,051
"Polk County, Oregon",0500000US41053,70.4,41,053
"Sherman County, Oregon",0500000US41055,52.4,41,055
"Tillamook County, Oregon",0500000US41057,40.7,41,057
"Umatilla County, Oregon",0500000US41059,62,41,059
"Union County, Oregon",0500000US41061,66.2,41,061
"Wallowa County, Oregon",0500000US41063,50.5,41,063
"Wasco County, Oregon",0500000US41065,62.3,41,065
"Washington County, Oregon",0500000US41067,72.5,41,067
"Wheeler County, Oregon",0500000US41069,46.1,41,069
"Yamhill County, Oregon",0500000US41071,67.1,41,071
"Adams County, Pennsylvania",0500000US42001,76.7,42,001
"Allegheny County, Pennsylvania",0500000US42003,71.3,42,003
"Armstrong County, Pennsylvania",0500000US42005,65.9,42,005
"Beaver County, Pennsylvania",0500000US42007,72.3,42,007
"Bedford County, Pennsylvania",0500000US42009,70.9,42,009
"Berks County, Pennsylvania",0500000US42011,75.1,42,011
"Blair County, Pennsylvania",0500000US42013,72.1,42,013
"Bradford County, Pennsylvania",0500000US42015,65.4,42,015
"Bucks County, Pennsylvania",0500000US42017,75.6,42,017
"Butler County, Pennsylvania",0500000US42019,73.8,42,019
"Cambria County, Pennsylvania",0500000US42021,68.3,42,021
"Cameron County, Pennsylvania",0500000US42023,53,42,023
"Carbon County, Pennsylvania",0500000US42025,63.4,42,025
"Centre County, Pennsylvania",0500000US42027,70.3,42,027
"Chester County, Pennsylvania",0500000US42029,75.6,42,029
"Clarion County, Pennsylvania",0500000US42031,63.4,42,031
"Clearfield County, Pennsylvania",0500000US42033,64.2,42,033
"Clinton County, Pennsylvania",0500000US42035,66.8,42,035
"Columbia County, Pennsylvania",0500000US42037,68.2,42,037
"Crawford County, Pennsylvania",0500000US42039,64.5,42,039
"Cumberland County, Pennsylvania",0500000US42041,77.3,42,041
"Dauphin County, Pennsylvania",0500000US42043,71.4,42,043
"Delaware County, Pennsylvania",0500000US42045,73,42,045
"Elk County, Pennsylvania",0500000US42047,68.1,42,047
"Erie County, Pennsylvania",0500000US42049,73.4,42,049
"Fayette County, Pennsylvania",0500000US42051,65.1,42,051
"Forest County, Pennsylvania",0500000US42053,22.1,42,053
"Franklin County, Pennsylvania",0500000US42055,72.7,42,055
"Fulton County, Pennsylvania",0500000US42057,64.8,42,057
"Greene County, Pennsylvania",0500000US42059,61.7,42,059
"Huntingdon County, Pennsylvania",0500000US42061,61.8,42,061
"Indiana County, Pennsylvania",0500000US42063,65.4,42,063
"Jefferson County, Pennsylvania",0500000US42065,70.5,42,065
"Juniata County, Pennsylvania",0500000US42067,68.4,42,067
"Lackawanna County, Pennsylvania",0500000US42069,68.3,42,069
"Lancaster County, Pennsylvania",0500000US42071,77.2,42,071
"Lawrence County, Pennsylvania",0500000US42073,69.7,42,073
"Lebanon County, Pennsylvania",0500000US42075,75.2,42,075
"Lehigh County, Pennsylvania",0500000US42077,75.6,42,077
"Luzerne County, Pennsylvania",0500000US42079,68.2,42,079
"Lycoming County, Pennsylvania",0500000US42081,69.3,42,081
"McKean County, Pennsylvania",0500000US42083,63.8,42,083
"Mercer County, Pennsylvania",0500000US42085,71.3,42,085
"Mifflin County, Pennsylvania",0500000US42087,71.3,42,087
"Monroe County, Pennsylvania",0500000US42089,55.6,42,089
"Montgomery County, Pennsylvania",0500000US42091,75.5,42,091
"Montour County, Pennsylvania",0500000US42093,73.9,42,093
"Northampton County, Pennsylvania",0500000US42095,76.5,42,095
"Northumberland County, Pennsylvania",0500000US42097,66.7,42,097
"Perry County, Pennsylvania",0500000US42099,69.6,42,099
"Philadelphia County, Pennsylvania",0500000US42101,62.4,42,101
"Pike County, Pennsylvania",0500000US42103,30.9,42,103
"Potter County, Pennsylvania",0500000US42105,56.2,42,105
"Schuylkill County, Pennsylvania",0500000US42107,68.8,42,107
"Snyder County, Pennsylvania",0500000US42109,72.2,42,109
"Somerset County, Pennsylvania",0500000US42111,64.8,42,111
"Sullivan County, Pennsylvania",0500000US42113,36.1,42,113
"Susquehanna County, Pennsylvania",0500000US42115,55.2,42,115
"Tioga County, Pennsylvania",0500000US42117,64.5,42,117
"Union County, Pennsylvania",0500000US42119,71.5,42,119
"Venango County, Pennsylvania",0500000US42121,66.5,42,121
"Warren County, Pennsylvania",0500000US42123,60.4,42,123
"Washington County, Pennsylvania",0500000US42125,71.2,42,125
"Wayne County, Pennsylvania",0500000US42127,50.4,42,127
"Westmoreland County, Pennsylvania",0500000US42129,71.6,42,129
"Wyoming County, Pennsylvania",0500000US42131,64.4,42,131
"York County, Pennsylvania",0500000US42133,76.9,42,133
"Bristol County, Rhode Island",0500000US44001,72.8,44,001
"Kent County, Rhode Island",0500000US44003,71.4,44,003
"Newport County, Rhode Island",0500000US44005,65.1,44,005
"Providence County, Rhode Island",0500000US44007,64.7,44,007
"Washington County, Rhode Island",0500000US44009,61.6,44,009
"Abbeville County, South Carolina",0500000US45001,60.2,45,001
"Aiken County, South Carolina",0500000US45003,66.3,45,003
"Allendale County, South Carolina",0500000US45005,46,45,005
"Anderson County, South Carolina",0500000US45007,68.2,45,007
"Bamberg County, South Carolina",0500000US45009,54.7,45,009
"Barnwell County, South Carolina",0500000US45011,61.1,45,011
"Beaufort County, South Carolina",0500000US45013,53.5,45,013
"Berkeley County, South Carolina",0500000US45015,65.5,45,015
"Calhoun County, South Carolina",0500000US45017,66.3,45,017
"Charleston County, South Carolina",0500000US45019,63.7,45,019
"Cherokee County, South Carolina",0500000US45021,67.2,45,021
"Chester County, South Carolina",0500000US45023,67.5,45,023
"Chesterfield County, South Carolina",0500000US45025,61.4,45,025
"Clarendon County, South Carolina",0500000US45027,58.1,45,027
"Colleton County, South Carolina",0500000US45029,62.5,45,029
"Darlington County, South Carolina",0500000US45031,63.7,45,031
"Dillon County, South Carolina",0500000US45033,58.6,45,033
"Dorchester County, South Carolina",0500000US45035,69.4,45,035
"Edgefield County, South Carolina",0500000US45037,68.6,45,037
"Fairfield County, South Carolina",0500000US45039,64.2,45,039
"Florence County, South Carolina",0500000US45041,65,45,041
"Georgetown County, South Carolina",0500000US45043,54.4,45,043
"Greenville County, South Carolina",0500000US45045,71.7,45,045
"Greenwood County, South Carolina",0500000US45047,66.2,45,047
"Hampton County, South Carolina",0500000US45049,42.5,45,049
"Horry County, South Carolina",0500000US45051,50.5,45,051
"Jasper County, South Carolina",0500000US45053,46.7,45,053
"Kershaw County, South Carolina",0500000US45055,68.9,45,055
"Lancaster County, South Carolina",0500000US45057,72.3,45,057
"Laurens County, South Carolina",0500000US45059,60.6,45,059
"Lee County, South Carolina",0500000US45061,56.8,45,061
"Lexington County, South Carolina",0500000US45063,71.9,45,063
"McCormick County, South Carolina",0500000US45065,49,45,065
"Marion County, South Carolina",0500000US45067,60.1,45,067
"Marlboro County, South Carolina",0500000US45069,60.3,45,069
"Newberry County, South Carolina",0500000US45071,64.2,45,071
"Oconee County, South Carolina",0500000US45073,62.7,45,073
"Orangeburg County, South Carolina",0500000US45075,57.3,45,075
"Pickens County, South Carolina",0500000US45077,68.6,45,077
"Richland County, South Carolina",0500000US45079,69.9,45,079
"Saluda County, South Carolina",0500000US45081,63.2,45,081
"Spartanburg County, South Carolina",0500000US45083,66.1,45,083
"Sumter County, South Carolina",0500000US45085,67,45,085
"Union County, South Carolina",0500000US45087,64.1,45,087
"Williamsburg County, South Carolina",0500000US45089,59.8,45,089
"York County, South Carolina",0500000US45091,73.3,45,091
"Aurora County, South Dakota",0500000US46003,58.7,46,003
"Beadle County, South Dakota",0500000US46005,71,46,005
"Bennett County, South Dakota",0500000US46007,,46,007
"Bon Homme County, South Dakota",0500000US46009,46.4,46,009
"Brookings County, South Dakota",0500000US46011,68.9,46,011
"Brown County, South Dakota",0500000US46013,70.7,46,013
"Brule County, South Dakota",0500000US46015,68.2,46,015
"Buffalo County, South Dakota",0500000US46017,50.8,46,017
"Butte County, South Dakota",0500000US46019,66.5,46,019
"Campbell County, South Dakota",0500000US46021,57.8,46,021
"Charles Mix County, South Dakota",0500000US46023,60.5,46,023
"Clark County, South Dakota",0500000US46025,60.2,46,025
"Clay County, South Dakota",0500000US46027,67.8,46,027
"Codington County, South Dakota",0500000US46029,73.9,46,029
"Corson County, South Dakota",0500000US46031,,46,031
"Custer County, South Dakota",0500000US46033,62,46,033
"Davison County, South Dakota",0500000US46035,69.9,46,035
"Day County, South Dakota",0500000US46037,53.5,46,037
"Deuel County, South Dakota",0500000US46039,46.7,46,039
"Dewey County, South Dakota",0500000US46041,,46,041
"Douglas County, South Dakota",0500000US46043,42.6,46,043
"Edmunds County, South Dakota",0500000US46045,68.3,46,045
"Fall River County, South Dakota",0500000US46047,62.7,46,047
"Faulk County, South Dakota",0500000US46049,67.4,46,049
"Grant County, South Dakota",0500000US46051,72.7,46,051
"Gregory County, South Dakota",0500000US46053,60.5,46,053
"Haakon County, South Dakota",0500000US46055,59.3,46,055
"Hamlin County, South Dakota",0500000US46057,40.1,46,057
"Hand County, South Dakota",0500000US46059,65.4,46,059
"Hanson County, South Dakota",0500000US46061,47.8,46,061
"Harding County, South Dakota",0500000US46063,55.2,46,063
"Hughes County, South Dakota",0500000US46065,75.2,46,065
"Hutchinson County, South Dakota",0500000US46067,47.7,46,067
"Hyde County, South Dakota",0500000US46069,63.8,46,069
"Jackson County, South Dakota",0500000US46071,56,46,071
"Jerauld County, South Dakota",0500000US46073,59,46,073
"Jones County, South Dakota",0500000US46075,56.6,46,075
"Kingsbury County, South Dakota",0500000US46077,47.9,46,077
"Lake County, South Dakota",0500000US46079,60.7,46,079
"Lawrence County, South Dakota",0500000US46081,64.4,46,081
"Lincoln County, South Dakota",0500000US46083,73.6,46,083
"Lyman County, South Dakota",0500000US46085,62.2,46,085
"McCook County, South Dakota",0500000US46087,54.4,46,087
"McPherson County, South Dakota",0500000US46089,58.8,46,089
"Marshall County, South Dakota",0500000US46091,55.4,46,091
"Meade County, South Dakota",0500000US46093,68.4,46,093
"Mellette County, South Dakota",0500000US46095,42.8,46,095
"Miner County, South Dakota",0500000US46097,52.3,46,097
"Minnehaha County, South Dakota",0500000US46099,73.2,46,099
"Moody County, South Dakota",0500000US46101,59.3,46,101
"Oglala Lakota County, South Dakota",0500000US46102,,46,102
"Pennington County, South Dakota",0500000US46103,69.9,46,103
"Perkins County, South Dakota",0500000US46105,43.9,46,105
"Potter County, South Dakota",0500000US46107,56.4,46,107
"Roberts County, South Dakota",0500000US46109,52.2,46,109
"Sanborn County, South Dakota",0500000US46111,48.3,46,111
"Spink County, South Dakota",0500000US46115,58,46,115
"Stanley County, South Dakota",0500000US46117,69.4,46,117
"Sully County, South Dakota",0500000US46119,53.9,46,119
"Todd County, South Dakota",0500000US46121,,46,121
"Tripp County, South Dakota",0500000US46123,60,46,123
"Turner County, South Dakota",0500000US46125,58.2,46,125
"Union County, South Dakota",0500000US46127,66.2,46,127
"Walworth County, South Dakota",0500000US46129,62.1,46,129
"Yankton County, South Dakota",0500000US46135,69.9,46,135
"Ziebach County, South Dakota",0500000US46137,,46,137
"Anderson County, Tennessee",0500000US47001,68.1,47,001
"Bedford County, Tennessee",0500000US47003,69.9,47,003
"Benton County, Tennessee",0500000US47005,62,47,005
"Bledsoe County, Tennessee",0500000US47007,60.2,47,007
"Blount County, Tennessee",0500000US47009,71.6,47,009
"Bradley County, Tennessee",0500000US47011,69.3,47,011
"Campbell County, Tennessee",0500000US47013,61.6,47,013
"Cannon County, Tennessee",0500000US47015,69,47,015
"Carroll County, Tennessee",0500000US47017,65.4,47,017
"Carter County, Tennessee",0500000US47019,67.3,47,019
"Cheatham County, Tennessee",0500000US47021,72.3,47,021
"Chester County, Tennessee",0500000US47023,71.4,47,023
"Claiborne County, Tennessee",0500000US47025,63.6,47,025
"Clay County, Tennessee",0500000US47027,58.8,47,027
"Cocke County, Tennessee",0500000US47029,65.6,47,029
"Coffee County, Tennessee",0500000US47031,70,47,031
"Crockett County, Tennessee",0500000US47033,61.5,47,033
"Cumberland County, Tennessee",0500000US47035,68.5,47,035
"Davidson County, Tennessee",0500000US47037,67.2,47,037
"Decatur County, Tennessee",0500000US47039,59.3,47,039
"DeKalb County, Tennessee",0500000US47041,62.3,47,041
"Dickson County, Tennessee",0500000US47043,69.7,47,043
"Dyer County, Tennessee",0500000US47045,69.2,47,045
"Fayette County, Tennessee",0500000US47047,70.3,47,047
"Fentress County, Tennessee",0500000US47049,56.1,47,049
"Franklin County, Tennessee",0500000US47051,66.9,47,051
"Gibson County, Tennessee",0500000US47053,69.4,47,053
"Giles County, Tennessee",0500000US47055,67,47,055
"Grainger County, Tennessee",0500000US47057,63.5,47,057
"Greene County, Tennessee",0500000US47059,69,47,059
"Grundy County, Tennessee",0500000US47061,34.8,47,061
"Hamblen County, Tennessee",0500000US47063,69,47,063
"Hamilton County, Tennessee",0500000US47065,67.3,47,065
"Hancock County, Tennessee",0500000US47067,58.6,47,067
"Hardeman County, Tennessee",0500000US47069,59.5,47,069
"Hardin County, Tennessee",0500000US47071,60.7,47,071
"Hawkins County, Tennessee",0500000US47073,69.7,47,073
"Haywood County, Tennessee",0500000US47075,67.9,47,075
"Henderson County, Tennessee",0500000US47077,67,47,077
"Henry County, Tennessee",0500000US47079,63.4,47,079
"Hickman County, Tennessee",0500000US47081,69,47,081
"Houston County, Tennessee",0500000US47083,57.7,47,083
"Humphreys County, Tennessee",0500000US47085,66.9,47,085
"Jackson County, Tennessee",0500000US47087,66.2,47,087
"Jefferson County, Tennessee",0500000US47089,66.8,47,089
"Johnson County, Tennessee",0500000US47091,66.9,47,091
"Knox County, Tennessee",0500000US47093,71.4,47,093
"Lake County, Tennessee",0500000US47095,64.2,47,095
"Lauderdale County, Tennessee",0500000US47097,61.8,47,097
"Lawrence County, Tennessee",0500000US47099,70,47,099
"Lewis County, Tennessee",0500000US47101,70.3,47,101
"Lincoln County, Tennessee",0500000US47103,68,47,103
"Loudon County, Tennessee",0500000US47105,72.4,47,105
"McMinn County, Tennessee",0500000US47107,63.3,47,107
"McNairy County, Tennessee",0500000US47109,66.9,47,109
"Macon County, Tennessee",0500000US47111,66.1,47,111
"Madison County, Tennessee",0500000US47113,68.2,47,113
"Marion County, Tennessee",0500000US47115,59.6,47,115
"Marshall County, Tennessee",0500000US47117,70.8,47,117
"Maury County, Tennessee",0500000US47119,70.2,47,119
"Meigs County, Tennessee",0500000US47121,55.3,47,121
"Monroe County, Tennessee",0500000US47123,65.1,47,123
"Montgomery County, Tennessee",0500000US47125,64.1,47,125
"Moore County, Tennessee",0500000US47127,68.9,47,127
"Morgan County, Tennessee",0500000US47129,60.6,47,129
"Obion County, Tennessee",0500000US47131,67.1,47,131
"Overton County, Tennessee",0500000US47133,69.8,47,133
"Perry County, Tennessee",0500000US47135,57.5,47,135
"Pickett County, Tennessee",0500000US47137,55.8,47,137
"Polk County, Tennessee",0500000US47139,57.6,47,139
"Putnam County, Tennessee",0500000US47141,69,47,141
"Rhea County, Tennessee",0500000US47143,61.8,47,143
"Roane County, Tennessee",0500000US47145,66.7,47,145
"Robertson County, Tennessee",0500000US47147,69.3,47,147
"Rutherford County, Tennessee",0500000US47149,69.4,47,149
"Scott County, Tennessee",0500000US47151,60.4,47,151
"Sequatchie County, Tennessee",0500000US47153,57.8,47,153
"Sevier County, Tennessee",0500000US47155,51.3,47,155
"Shelby County, Tennessee",0500000US47157,62.5,47,157
"Smith County, Tennessee",0500000US47159,66,47,159
"Stewart County, Tennessee",0500000US47161,64.2,47,161
"Sullivan County, Tennessee",0500000US47163,71.2,47,163
"Sumner County, Tennessee",0500000US47165,72.4,47,165
"Tipton County, Tennessee",0500000US47167,70.2,47,167
"Trousdale County, Tennessee",0500000US47169,70.1,47,169
"Unicoi County, Tennessee",0500000US47171,68.8,47,171
"Union County, Tennessee",0500000US47173,63.8,47,173
"Van Buren County, Tennessee",0500000US47175,61.9,47,175
"Warren County, Tennessee",0500000US47177,67.1,47,177
"Washington County, Tennessee",0500000US47179,71.9,47,179
"Wayne County, Tennessee",0500000US47181,58.3,47,181
"Weakley County, Tennessee",0500000US47183,66.7,47,183
"White County, Tennessee",0500000US47185,70.7,47,185
"Williamson County, Tennessee",0500000US47187,76.7,47,187
"Wilson County, Tennessee",0500000US47189,72.9,47,189
"Anderson County, Texas",0500000US48001,58.7,48,001
"Andrews County, Texas",0500000US48003,64.5,48,003
"Angelina County, Texas",0500000US48005,64.7,48,005
"Aransas County, Texas",0500000US48007,40.1,48,007
"Archer County, Texas",0500000US48009,66.3,48,009
"Armstrong County, Texas",0500000US48011,58.2,48,011
"Atascosa County, Texas",0500000US48013,54.3,48,013
"Austin County, Texas",0500000US48015,59.9,48,015
"Bailey County, Texas",0500000US48017,59.6,48,017
"Bandera County, Texas",0500000US48019,48.2,48,019
"Bastrop County, Texas",0500000US48021,62.4,48,021
"Baylor County, Texas",0500000US48023,52.3,48,023
"Bee County, Texas",0500000US48025,54,48,025
"Bell County, Texas",0500000US48027,62.9,48,027
"Bexar County, Texas",0500000US48029,66.8,48,029
"Blanco County, Texas",0500000US48031,50.6,48,031
"Borden County, Texas",0500000US48033,51.9,48,033
"Bosque County, Texas",0500000US48035,52.8,48,035
"Bowie County, Texas",0500000US48037,64.1,48,037
"Brazoria County, Texas",0500000US48039,65.4,48,039
"Brazos County, Texas",0500000US48041,64.4,48,041
"Brewster County, Texas",0500000US48043,46.8,48,043
"Briscoe County, Texas",0500000US48045,50.6,48,045
"Brooks County, Texas",0500000US48047,52.2,48,047
"Brown County, Texas",0500000US48049,59.2,48,049
"Burleson County, Texas",0500000US48051,52.6,48,051
"Burnet County, Texas",0500000US48053,56.5,48,053
"Caldwell County, Texas",0500000US48055,62.6,48,055
"Calhoun County, Texas",0500000US48057,49.2,48,057
"Callahan County, Texas",0500000US48059,59.1,48,059
"Cameron County, Texas",0500000US48061,56.4,48,061
"Camp County, Texas",0500000US48063,59.5,48,063
"Carson County, Texas",0500000US48065,65.5,48,065
