,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%)
1881,"Socorro County, New Mexico",17098.0,40.0,34008.0,17017.0,4411.0,25.798338987016024
1882,"Roosevelt County, New Mexico",19313.0,29.7,35928.0,18954.0,4974.0,25.754673018174287
1883,"Los Alamos County, New Mexico",18031.0,43.0,110190.0,52125.0,920.0,5.102323775719594
1884,"Rio Arriba County, New Mexico",39455.0,40.7,33422.0,19602.0,10338.0,26.20200228107971
1885,"San Miguel County, New Mexico",28203.0,42.9,29168.0,18012.0,8267.0,29.312484487465873
1886,"Otero County, New Mexico",65130.0,35.6,43533.0,21876.0,13183.0,20.24105634884078
1887,"Valencia County, New Mexico",75845.0,39.0,43428.0,20572.0,16266.0,21.446370887995254
1888,"Torrance County, New Mexico",15534.0,44.0,35543.0,19129.0,4031.0,25.949530063087423
1889,"Bernalillo County, New Mexico",674855.0,37.1,50386.0,28340.0,119697.0,17.73669899459884
1890,"Cibola County, New Mexico",27049.0,36.4,36089.0,17768.0,7201.0,26.62205626825391
1891,"De Baca County, New Mexico",2016.0,42.6,31439.0,24571.0,452.0,22.42063492063492
1892,"Guadalupe County, New Mexico",4426.0,41.7,26060.0,18086.0,492.0,11.116131947582467
1893,"Catron County, New Mexico",3547.0,60.2,42047.0,22487.0,761.0,21.454750493374682
1894,"Hidalgo County, New Mexico",4446.0,42.6,31829.0,18338.0,1133.0,25.483580746738642
1895,"Luna County, New Mexico",24319.0,39.0,27602.0,16622.0,7611.0,31.296517126526584
1896,"McKinley County, New Mexico",72849.0,31.6,30336.0,14077.0,27086.0,37.18101827066947
1897,"Sandoval County, New Mexico",138815.0,39.6,60345.0,27406.0,20258.0,14.593523754637467
1898,"Taos County, New Mexico",32809.0,47.7,35314.0,23229.0,6939.0,21.14968453777927
1899,"Grant County, New Mexico",28382.0,45.9,40470.0,23898.0,6101.0,21.496018603340143
1900,"Curry County, New Mexico",50283.0,30.8,41941.0,22628.0,11064.0,22.00346041405644
1901,"Colfax County, New Mexico",12522.0,48.8,33042.0,21785.0,2820.0,22.520364159080017
1902,"Eddy County, New Mexico",56793.0,35.9,60703.0,28419.0,8164.0,14.375011004877361
1903,"Harding County, New Mexico",546.0,58.4,35096.0,30782.0,108.0,19.78021978021978
1904,"Mora County, New Mexico",4605.0,47.0,26644.0,16019.0,933.0,20.26058631921824
1905,"Schoharie County, New York",31611.0,44.1,51842.0,26953.0,4186.0,13.242225807472083
1906,"Bronx County, New York",1455846.0,33.6,36593.0,19721.0,422197.0,29.00011402304914
1907,"Onondaga County, New York",467669.0,38.8,57271.0,31436.0,67057.0,14.338559964419279
1908,"Fulton County, New York",53955.0,43.4,48033.0,26298.0,8461.0,15.68158650727458
1909,"Clinton County, New York",81224.0,39.4,52759.0,25833.0,11518.0,14.180537772087067
1910,"Seneca County, New York",34843.0,42.2,51601.0,26541.0,3752.0,10.768303532990844
1911,"Rensselaer County, New York",159800.0,39.9,63166.0,33067.0,19322.0,12.091364205256571
1912,"Putnam County, New York",99464.0,43.8,99608.0,44063.0,4719.0,4.744430145580311
1913,"Franklin County, New York",51054.0,40.5,50733.0,24294.0,8793.0,17.222940416030085
1914,"Herkimer County, New York",62943.0,43.7,49077.0,24932.0,9201.0,14.617987703160003
1915,"Ontario County, New York",109491.0,43.4,61710.0,33685.0,10343.0,9.44643852006101
1916,"Queens County, New York",2339280.0,38.3,62008.0,28814.0,317142.0,13.557248384118191
1917,"Steuben County, New York",97539.0,42.4,50157.0,27731.0,13922.0,14.273265052953178
1918,"Hamilton County, New York",4646.0,53.7,55587.0,24891.0,446.0,9.599655617735687
1919,"Washington County, New York",62183.0,43.6,52527.0,26064.0,7556.0,12.15123104385443
1920,"Chautauqua County, New York",130846.0,42.3,44304.0,23962.0,23101.0,17.65510600247619
1921,"Kings County, New York",2635121.0,34.8,52782.0,29928.0,570731.0,21.65862592268059
1922,"New York County, New York",1653877.0,37.1,79781.0,69529.0,277483.0,16.777728936311465
1923,"Tioga County, New York",49322.0,44.0,57153.0,30252.0,5453.0,11.055918251490207
1924,"Cayuga County, New York",78319.0,42.5,54664.0,27957.0,8599.0,10.9794558153194
1925,"Orleans County, New York",41584.0,42.8,49223.0,23929.0,6169.0,14.835032704886494
1926,"Saratoga County, New York",226632.0,42.3,77548.0,39653.0,14681.0,6.477902502735713
1927,"Rockland County, New York",325027.0,36.2,88571.0,36898.0,45563.0,14.01822002479794
1928,"Columbia County, New York",61481.0,47.4,61093.0,34737.0,6806.0,11.070086693450008
1929,"Lewis County, New York",26845.0,41.8,51475.0,25779.0,3765.0,14.024958092754703
1930,"Niagara County, New York",212675.0,43.0,51656.0,28395.0,28070.0,13.19854237686611
1931,"Westchester County, New York",975321.0,40.6,89968.0,52049.0,89829.0,9.210198488497634
1932,"Delaware County, New York",45950.0,47.0,47921.0,26016.0,7187.0,15.640914036996735
1933,"Essex County, New York",38233.0,46.7,55294.0,29008.0,3170.0,8.291266706771637
1934,"Montgomery County, New York",49500.0,41.1,47449.0,25307.0,9486.0,19.163636363636364
1935,"Nassau County, New York",1363069.0,41.5,105744.0,46839.0,78657.0,5.7705809463790905
1936,"Richmond County, New York",475948.0,39.9,76244.0,33922.0,60735.0,12.760847823711835
1937,"St. Lawrence County, New York",110817.0,38.0,48330.0,23554.0,19142.0,17.273523015421823
1938,"Schuyler County, New York",18112.0,45.7,47810.0,25285.0,2706.0,14.940371024734983
1939,"Tompkins County, New York",104415.0,30.4,56200.0,29759.0,18411.0,17.63252406263468
1940,"Warren County, New York",64701.0,46.2,60222.0,33127.0,6328.0,9.780374337336363
1941,"Chenango County, New York",48763.0,44.4,48567.0,25233.0,6973.0,14.299776469864446
1942,"Cortland County, New York",48334.0,36.2,52451.0,26271.0,6573.0,13.599122770720404
1943,"Dutchess County, New York",295685.0,41.8,75585.0,36704.0,25353.0,8.574327409236181
1944,"Jefferson County, New York",116567.0,31.9,50322.0,24717.0,16189.0,13.88815016256745
1945,"Monroe County, New York",748680.0,38.6,55272.0,31291.0,107481.0,14.356066677352139
1946,"Oneida County, New York",232324.0,41.0,51316.0,27283.0,36487.0,15.705222017527246
1947,"Suffolk County, New York",1497595.0,41.0,92838.0,40277.0,105522.0,7.046097242578935
1948,"Ulster County, New York",180129.0,43.6,61652.0,32453.0,22682.0,12.592086782250497
1949,"Wyoming County, New York",40886.0,41.8,55459.0,25635.0,4267.0,10.436335175854817
1950,"Chemung County, New York",86883.0,41.2,51251.0,27209.0,12934.0,14.886686693599438
1951,"Livingston County, New York",64373.0,40.4,53654.0,25882.0,8497.0,13.199633386668324
1952,"Oswego County, New York",119833.0,39.8,51755.0,25791.0,20978.0,17.506029224003406
1953,"Otsego County, New York",60750.0,42.0,51254.0,26688.0,8966.0,14.758847736625514
1954,"Greene County, New York",47791.0,45.6,53214.0,27402.0,5550.0,11.613065221485217
1955,"Wayne County, New York",91442.0,43.6,53693.0,27318.0,10541.0,11.52752564467094
1956,"Albany County, New York",308580.0,37.8,62293.0,35278.0,36325.0,11.771663750081016
1957,"Allegany County, New York",47400.0,38.6,45359.0,22377.0,6992.0,14.751054852320674
1958,"Broome County, New York",196124.0,39.6,49064.0,26790.0,31795.0,16.211682405009075
1959,"Cattaraugus County, New York",78175.0,41.7,45571.0,23984.0,12777.0,16.344099776143267
1960,"Erie County, New York",923995.0,40.3,54006.0,31083.0,133648.0,14.464147533265873
1961,"Madison County, New York",71760.0,41.3,58365.0,28010.0,7397.0,10.307971014492754
1962,"Schenectady County, New York",155239.0,39.8,61315.0,29981.0,18684.0,12.03563537513125
1963,"Sullivan County, New York",75783.0,42.6,53877.0,28224.0,11583.0,15.28443054510906
1964,"Genesee County, New York",58537.0,43.2,54033.0,27499.0,7362.0,12.576660915318516
1965,"Yates County, New York",25083.0,41.7,51758.0,26608.0,3120.0,12.438703504365506
1966,"Orange County, New York",378174.0,36.9,75146.0,32616.0,45108.0,11.927842739056624
1967,"Scotland County, North Carolina",35445.0,39.3,32739.0,17103.0,9815.0,27.69078854563408
1968,"Watauga County, North Carolina",53421.0,30.6,41541.0,24545.0,13556.0,25.375788547574924
1969,"Halifax County, North Carolina",52300.0,42.7,33573.0,20406.0,13607.0,26.017208413001914
1970,"Alamance County, North Carolina",157844.0,39.7,44281.0,25157.0,26996.0,17.102962418590508
1971,"Tyrrell County, North Carolina",4090.0,47.1,32411.0,17736.0,931.0,22.762836185819072
1972,"Greene County, North Carolina",21059.0,40.4,36989.0,18662.0,4851.0,23.035281827247257
1973,"Haywood County, North Carolina",59854.0,47.5,45538.0,27166.0,9817.0,16.401577171116383
1974,"Mitchell County, North Carolina",15155.0,47.1,42534.0,22302.0,2263.0,14.932365555922138
1975,"Chowan County, North Carolina",14370.0,44.7,41979.0,23542.0,3211.0,22.345163535142657
1976,"Alleghany County, North Carolina",10935.0,49.2,38944.0,21153.0,2266.0,20.722450845907638
1977,"Caldwell County, North Carolina",81805.0,44.1,40735.0,21991.0,13214.0,16.153046879775076
1978,"Catawba County, North Carolina",156182.0,41.2,48649.0,25960.0,21816.0,13.968319012434211
1979,"Cleveland County, North Carolina",97038.0,41.7,40002.0,21664.0,18977.0,19.55625631196026
1980,"Craven County, North Carolina",103374.0,36.2,49391.0,26830.0,15103.0,14.610056687368196
1981,"Edgecombe County, North Carolina",54032.0,40.3,32929.0,18946.0,13050.0,24.152354160497485
1982,"Granville County, North Carolina",58503.0,42.5,52089.0,24859.0,7982.0,13.643744765225716
1983,"Harnett County, North Carolina",128753.0,33.9,50323.0,22351.0,22535.0,17.502504796004754
1984,"Hoke County, North Carolina",52571.0,31.9,45713.0,19654.0,11177.0,21.260771147590876
1985,"Henderson County, North Carolina",112156.0,46.9,50454.0,28290.0,13134.0,11.7104746959592
1986,"Hyde County, North Carolina",5507.0,42.7,40532.0,19181.0,985.0,17.88632649355366
1987,"Iredell County, North Carolina",169798.0,40.4,55957.0,30393.0,21307.0,12.548439910953014
1988,"Mecklenburg County, North Carolina",1034290.0,34.9,61695.0,35669.0,136399.0,13.187693973643755
1989,"Northampton County, North Carolina",20426.0,48.6,33508.0,19126.0,4955.0,24.258298247331833
1990,"Pitt County, North Carolina",176484.0,32.0,43526.0,25462.0,41319.0,23.412320663629565
1991,"Rowan County, North Carolina",138940.0,40.1,46978.0,23838.0,22633.0,16.289765366345186
1992,"Vance County, North Carolina",44420.0,40.6,35246.0,21188.0,10026.0,22.570914002701485
1993,"Cherokee County, North Carolina",27463.0,50.8,38115.0,21152.0,4561.0,16.607799584896043
1994,"Currituck County, North Carolina",25247.0,42.9,65758.0,29340.0,2283.0,9.04265853368717
1995,"Union County, North Carolina",222095.0,38.0,70858.0,32754.0,20626.0,9.287016817127805
1996,"Wilkes County, North Carolina",68525.0,44.1,37173.0,21798.0,14040.0,20.488872674206494
1997,"Forsyth County, North Carolina",368362.0,38.2,48369.0,28640.0,67043.0,18.20030296284633
1998,"Nash County, North Carolina",94125.0,41.4,46187.0,25232.0,14656.0,15.57078353253652
1999,"Alexander County, North Carolina",37159.0,42.8,44523.0,22655.0,5285.0,14.222664764929089
2000,"Bladen County, North Carolina",34130.0,42.8,32396.0,20839.0,8271.0,24.233811895692938
2001,"Dare County, North Carolina",35412.0,46.0,55640.0,30898.0,3116.0,8.799277081215408
2002,"Carteret County, North Carolina",68699.0,47.4,51584.0,30903.0,8458.0,12.311678481491725
2003,"Warren County, North Carolina",20190.0,47.2,35443.0,21543.0,4281.0,21.203566121842496
2004,"Wilson County, North Carolina",81379.0,40.4,42095.0,23383.0,16458.0,20.223890684328882
2005,"Bertie County, North Carolina",19913.0,45.0,31287.0,18319.0,4102.0,20.599608296087982
2006,"Gates County, North Carolina",11601.0,45.0,52481.0,24335.0,1430.0,12.326523575553832
2007,"Graham County, North Carolina",8607.0,45.0,36030.0,19095.0,1606.0,18.65923085860346
2008,"Martin County, North Carolina",23227.0,46.0,35969.0,22161.0,4430.0,19.07263098979636
2009,"Madison County, North Carolina",21347.0,44.2,40563.0,22653.0,3622.0,16.967255352040098
2010,"Pamlico County, North Carolina",12803.0,51.0,45211.0,25461.0,1826.0,14.26228227759119
2011,"Perquimans County, North Carolina",13506.0,48.9,44039.0,25848.0,2527.0,18.710202872797275
2012,"Polk County, North Carolina",20434.0,52.1,48412.0,29728.0,2197.0,10.751688362533033
2013,"Randolph County, North Carolina",142827.0,41.5,43598.0,22349.0,23520.0,16.467474637148438
2014,"Rockingham County, North Carolina",91566.0,44.4,41700.0,22521.0,16653.0,18.186881593604614
2015,"Stokes County, North Carolina",46124.0,45.3,44490.0,23500.0,6311.0,13.682681467348885
2016,"Washington County, North Carolina",12331.0,43.5,34557.0,21117.0,2924.0,23.71259427459249
2017,"Camden County, North Carolina",10336.0,40.8,68327.0,27468.0,930.0,8.99767801857585
2018,"Clay County, North Carolina",10753.0,50.7,37070.0,25433.0,1877.0,17.455593787780156
2019,"Cumberland County, North Carolina",332766.0,31.0,44737.0,23627.0,57582.0,17.304051495645588
2020,"Gaston County, North Carolina",214049.0,40.1,46626.0,24937.0,34874.0,16.292531149409715
2021,"Guilford County, North Carolina",517197.0,37.2,49253.0,28582.0,83981.0,16.237719863030915
2022,"Jackson County, North Carolina",41725.0,37.2,45078.0,23674.0,8205.0,19.664469742360694
2023,"Moore County, North Carolina",94191.0,44.7,54468.0,31554.0,12380.0,13.143506279793186
2024,"Pasquotank County, North Carolina",39546.0,38.1,47264.0,23714.0,6730.0,17.01815607141051
2025,"Robeson County, North Carolina",134187.0,35.9,32407.0,17161.0,38182.0,28.454321208462815
2026,"Stanly County, North Carolina",60875.0,42.4,46017.0,23398.0,9269.0,15.226283367556467
2027,"Swain County, North Carolina",14208.0,41.1,35271.0,20918.0,2911.0,20.488457207207208
2028,"Wake County, North Carolina",1023811.0,35.8,73577.0,37315.0,101256.0,9.890106670078755
2029,"Yancey County, North Carolina",17605.0,46.8,37610.0,21947.0,3419.0,19.420619142289123
2030,"Anson County, North Carolina",25531.0,40.4,38123.0,19105.0,5383.0,21.08417218283655
2031,"Chatham County, North Carolina",68364.0,46.3,59684.0,36933.0,8988.0,13.147270493242058
2032,"McDowell County, North Carolina",45069.0,43.3,38776.0,20439.0,8498.0,18.855532627748563
2033,"Franklin County, North Carolina",63866.0,40.9,48344.0,23862.0,10207.0,15.9818996022923
2034,"Johnston County, North Carolina",186308.0,37.9,54610.0,24872.0,26622.0,14.289241471112351
2035,"Jones County, North Carolina",9776.0,45.5,37256.0,21058.0,2570.0,26.28887070376432
2036,"Macon County, North Carolina",34160.0,49.3,40659.0,27282.0,5980.0,17.505854800936767
2037,"Person County, North Carolina",39240.0,43.0,44921.0,24477.0,6998.0,17.833843017329254
2038,"Brunswick County, North Carolina",122586.0,51.9,51164.0,29707.0,17129.0,13.973047493188455
2039,"Transylvania County, North Carolina",33291.0,50.6,44559.0,26037.0,5018.0,15.07314289147217
2040,"Ashe County, North Carolina",26833.0,47.2,40293.0,23650.0,5139.0,19.151790705474603
2041,"Beaufort County, North Carolina",47316.0,45.4,41101.0,24657.0,8947.0,18.909037112181927
2042,"Columbus County, North Carolina",56589.0,41.9,36261.0,21849.0,12671.0,22.391277456749545
2043,"Lenoir County, North Carolina",57934.0,41.9,37515.0,21594.0,12632.0,21.804121931853487
2044,"Lincoln County, North Carolina",80504.0,42.7,50782.0,27359.0,12103.0,15.034035575872007
2045,"Montgomery County, North Carolina",27445.0,42.8,38254.0,20900.0,5550.0,20.222262707232648
2046,"Onslow County, North Carolina",192685.0,26.0,48162.0,23141.0,24112.0,12.513688143861744
2047,"Orange County, North Carolina",141812.0,34.2,65522.0,38348.0,18379.0,12.960116210193778
2048,"Richmond County, North Carolina",45447.0,40.2,33607.0,19966.0,11448.0,25.18978150372962
2049,"Rutherford County, North Carolina",66523.0,44.5,38573.0,21092.0,12804.0,19.247478315770486
2050,"Sampson County, North Carolina",63664.0,40.2,37765.0,20872.0,15271.0,23.986868559939683
2051,"Surry County, North Carolina",72315.0,43.4,39071.0,22533.0,12534.0,17.332503629952292
2052,"Yadkin County, North Carolina",37825.0,43.5,41126.0,23038.0,6479.0,17.128883013879708
2053,"Avery County, North Carolina",17535.0,44.5,37109.0,21704.0,2154.0,12.284003421727972
2054,"Buncombe County, North Carolina",252268.0,41.9,48464.0,29590.0,32591.0,12.919197044413085
2055,"Burke County, North Carolina",88898.0,43.6,40854.0,21885.0,16660.0,18.74057909064321
2056,"Cabarrus County, North Carolina",196716.0,37.9,60716.0,29143.0,22481.0,11.428150226722789
2057,"Caswell County, North Carolina",22833.0,45.4,39428.0,21692.0,4666.0,20.435334822406166
2058,"Davie County, North Carolina",41766.0,44.6,53493.0,29234.0,5802.0,13.891682229564717
2059,"Davidson County, North Carolina",164118.0,42.1,45806.0,24231.0,25534.0,15.55831779573234
2060,"Duplin County, North Carolina",59350.0,40.0,36679.0,18529.0,15390.0,25.930918281381633
2061,"Durham County, North Carolina",300865.0,35.0,56393.0,33151.0,47237.0,15.700397188107623
2062,"Hertford County, North Carolina",24262.0,42.4,35806.0,18383.0,4999.0,20.604237078559063
2063,"Lee County, North Carolina",59805.0,37.9,49272.0,23613.0,10262.0,17.159100409664745
2064,"New Hanover County, North Carolina",219866.0,38.7,51457.0,31708.0,38374.0,17.453357954390402
2065,"Pender County, North Carolina",57630.0,42.6,49357.0,25997.0,8877.0,15.403435710567413
2066,"Wayne County, North Carolina",124496.0,37.3,41766.0,23163.0,25635.0,20.591023004755172
2067,"Burke County, North Dakota",2253.0,35.7,71667.0,35674.0,164.0,7.279183311140701
2068,"Mountrail County, North Dakota",9986.0,34.2,69622.0,40113.0,1101.0,11.025435609853796
2069,"Traill County, North Dakota",8050.0,41.4,60952.0,31774.0,525.0,6.521739130434782
2070,"Williams County, North Dakota",32916.0,31.3,89874.0,44474.0,2900.0,8.810305018835825
2071,"Billings County, North Dakota",983.0,44.4,91518.0,44683.0,101.0,10.27466937945066
2072,"Dickey County, North Dakota",5041.0,43.6,58357.0,30510.0,299.0,5.931362824836342
2073,"Kidder County, North Dakota",2457.0,44.3,60225.0,34455.0,169.0,6.878306878306878
2074,"Cavalier County, North Dakota",3817.0,50.1,65505.0,43144.0,320.0,8.383547288446424
2075,"Ward County, North Dakota",69628.0,31.0,64159.0,33414.0,5632.0,8.088699948296663
2076,"Grant County, North Dakota",2387.0,52.2,50875.0,33537.0,299.0,12.52618349392543
2077,"McHenry County, North Dakota",5951.0,42.8,61788.0,36874.0,462.0,7.763401109057301
2078,"Pembina County, North Dakota",7050.0,48.2,61393.0,34824.0,387.0,5.48936170212766
2079,"Steele County, North Dakota",1915.0,49.8,65437.0,40479.0,72.0,3.759791122715405
2080,"Benson County, North Dakota",6875.0,30.7,44500.0,21658.0,2267.0,32.974545454545456
2081,"Hettinger County, North Dakota",2601.0,47.3,56118.0,32544.0,228.0,8.765859284890427
2082,"LaMoure County, North Dakota",4106.0,47.8,57463.0,36653.0,426.0,10.37506088650755
2083,"Morton County, North Dakota",30059.0,38.2,65385.0,37335.0,2318.0,7.711500715259989
2084,"Cass County, North Dakota",170620.0,32.2,58026.0,34193.0,18612.0,10.908451529715157
2085,"Dunn County, North Dakota",4349.0,41.2,68594.0,42438.0,449.0,10.324212462635089
2086,"Emmons County, North Dakota",3389.0,52.1,46581.0,29622.0,397.0,11.71437002065506
2087,"McIntosh County, North Dakota",2680.0,53.5,46012.0,31133.0,253.0,9.440298507462687
2088,"Nelson County, North Dakota",2971.0,52.5,52417.0,33599.0,243.0,8.179064288118479
2089,"Richland County, North Dakota",16333.0,37.8,60551.0,29818.0,1461.0,8.94508051184718
2090,"Rolette County, North Dakota",14657.0,30.6,36170.0,18075.0,4668.0,31.848263628300472
2091,"Walsh County, North Dakota",10920.0,44.6,50781.0,30693.0,1054.0,9.652014652014651
2092,"Adams County, North Dakota",2368.0,45.3,54700.0,35933.0,212.0,8.952702702702704
2093,"Bottineau County, North Dakota",6651.0,45.2,58767.0,35698.0,545.0,8.194256502781537
2094,"Barnes County, North Dakota",10971.0,44.5,56237.0,32517.0,1044.0,9.515996718621821
2095,"Eddy County, North Dakota",2321.0,45.8,55294.0,35444.0,294.0,12.666953899181387
2096,"Grand Forks County, North Dakota",70130.0,29.5,51410.0,30465.0,11119.0,15.854841009553686
